Date,Sex,Location,Industry division of main job,Employed full-time ('000),Employed part-time ('000)
Feb-02,Males,NSW,"Electricity, Gas, Water and Waste Services",14.23373637,0.25408016
Feb-02,Males,NSW,"Electricity, Gas, Water and Waste Services",6.75350388,0
Feb-02,Males,VIC,"Electricity, Gas, Water and Waste Services",7.22180092,0.32472915
Feb-02,Males,VIC,"Electricity, Gas, Water and Waste Services",7.58190498,0.05326857
Feb-02,Males,QLD,"Electricity, Gas, Water and Waste Services",6.02493403,0.04221742
Feb-02,Males,QLD,"Electricity, Gas, Water and Waste Services",5.76423899,0.10579555
Feb-02,Males,SA,"Electricity, Gas, Water and Waste Services",3.76390149,0.0223708
Feb-02,Males,SA,"Electricity, Gas, Water and Waste Services",0.91365224,0.05613318
Feb-02,Males,WA,"Electricity, Gas, Water and Waste Services",4.13171156,0.21656967
Feb-02,Males,WA,"Electricity, Gas, Water and Waste Services",1.85212292,0
Feb-02,Males,TAS,"Electricity, Gas, Water and Waste Services",1.32769286,0.04181984
Feb-02,Males,TAS,"Electricity, Gas, Water and Waste Services",0.67981135,0
Feb-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.76190594,0
Feb-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.66811622,0.11110106
Feb-02,Females,NSW,"Electricity, Gas, Water and Waste Services",2.49216418,0.93408281
Feb-02,Females,NSW,"Electricity, Gas, Water and Waste Services",2.16074459,0.21269127
Feb-02,Females,VIC,"Electricity, Gas, Water and Waste Services",2.62486289,0.35556539
Feb-02,Females,VIC,"Electricity, Gas, Water and Waste Services",0.24459228,0
Feb-02,Females,QLD,"Electricity, Gas, Water and Waste Services",1.68964903,0.35485215
Feb-02,Females,QLD,"Electricity, Gas, Water and Waste Services",0.85155323,0.85738493
Feb-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.96517618,0.18990268
Feb-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.01872201,0
Feb-02,Females,WA,"Electricity, Gas, Water and Waste Services",0.80294265,0.41467399
Feb-02,Females,WA,"Electricity, Gas, Water and Waste Services",0.43640961,0
Feb-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.28266158,0.12225237
Feb-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.07976249,0.01094809
Feb-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.35676865,0
Feb-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.12801428,0.01422039
May-02,Males,NSW,"Electricity, Gas, Water and Waste Services",14.10286966,0.05239446
May-02,Males,NSW,"Electricity, Gas, Water and Waste Services",6.99708565,0.10213367
May-02,Males,VIC,"Electricity, Gas, Water and Waste Services",5.81531865,0.66745175
May-02,Males,VIC,"Electricity, Gas, Water and Waste Services",7.51280541,0.05310192
May-02,Males,QLD,"Electricity, Gas, Water and Waste Services",6.06629451,0.03576165
May-02,Males,QLD,"Electricity, Gas, Water and Waste Services",7.31752983,0.12805727
May-02,Males,SA,"Electricity, Gas, Water and Waste Services",3.65237898,0.02291574
May-02,Males,SA,"Electricity, Gas, Water and Waste Services",1.24023084,0
May-02,Males,WA,"Electricity, Gas, Water and Waste Services",4.31213451,0.45687008
May-02,Males,WA,"Electricity, Gas, Water and Waste Services",1.19672708,0.0166178
May-02,Males,TAS,"Electricity, Gas, Water and Waste Services",1.17105053,0
May-02,Males,TAS,"Electricity, Gas, Water and Waste Services",0.86775566,0
May-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.53509355,0.02187452
May-02,Males,NT,"Electricity, Gas, Water and Waste Services",1.04953361,0.013568
May-02,Females,NSW,"Electricity, Gas, Water and Waste Services",2.78246551,1.21220151
May-02,Females,NSW,"Electricity, Gas, Water and Waste Services",0.27438556,0.75039767
May-02,Females,VIC,"Electricity, Gas, Water and Waste Services",3.12857055,0.5993286
May-02,Females,VIC,"Electricity, Gas, Water and Waste Services",0.53828164,0.33123989
May-02,Females,QLD,"Electricity, Gas, Water and Waste Services",1.24622526,0.32354846
May-02,Females,QLD,"Electricity, Gas, Water and Waste Services",0.60355777,1.00580908
May-02,Females,SA,"Electricity, Gas, Water and Waste Services",1.2262351,0.08771418
May-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.23196134,0
May-02,Females,WA,"Electricity, Gas, Water and Waste Services",1.06327179,0.57936466
May-02,Females,WA,"Electricity, Gas, Water and Waste Services",0.18535409,0
May-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.33167595,0.23247929
May-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.02850966,0
May-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.09428701,0.10952092
May-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.17366915,0.08443168
Aug-02,Males,NSW,"Electricity, Gas, Water and Waste Services",12.03911608,0.05528869
Aug-02,Males,NSW,"Electricity, Gas, Water and Waste Services",8.19219148,0.34811641
Aug-02,Males,VIC,"Electricity, Gas, Water and Waste Services",6.75499362,0.40338021
Aug-02,Males,VIC,"Electricity, Gas, Water and Waste Services",6.6167228,0.48742045
Aug-02,Males,QLD,"Electricity, Gas, Water and Waste Services",5.48114689,0.27855622
Aug-02,Males,QLD,"Electricity, Gas, Water and Waste Services",5.84999202,0.27152673
Aug-02,Males,SA,"Electricity, Gas, Water and Waste Services",3.52389083,0
Aug-02,Males,SA,"Electricity, Gas, Water and Waste Services",2.0471251,0.04848505
Aug-02,Males,WA,"Electricity, Gas, Water and Waste Services",4.1509404,0.08314237
Aug-02,Males,WA,"Electricity, Gas, Water and Waste Services",2.61295244,0.0255189
Aug-02,Males,TAS,"Electricity, Gas, Water and Waste Services",0.91845094,0.01451545
Aug-02,Males,TAS,"Electricity, Gas, Water and Waste Services",1.06025904,0
Aug-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.63303368,0
Aug-02,Males,NT,"Electricity, Gas, Water and Waste Services",1.28733495,0
Aug-02,Females,NSW,"Electricity, Gas, Water and Waste Services",3.12940064,1.8463777
Aug-02,Females,NSW,"Electricity, Gas, Water and Waste Services",0.87975106,0.65315842
Aug-02,Females,VIC,"Electricity, Gas, Water and Waste Services",4.67231749,0
Aug-02,Females,VIC,"Electricity, Gas, Water and Waste Services",1.43536009,0.03932032
Aug-02,Females,QLD,"Electricity, Gas, Water and Waste Services",1.43487834,0.27921844
Aug-02,Females,QLD,"Electricity, Gas, Water and Waste Services",0.98355586,0.31120892
Aug-02,Females,SA,"Electricity, Gas, Water and Waste Services",1.15142478,0.23339379
Aug-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.15334457,0
Aug-02,Females,WA,"Electricity, Gas, Water and Waste Services",1.54788465,0.19831291
Aug-02,Females,WA,"Electricity, Gas, Water and Waste Services",0,0.03282226
Aug-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.14475869,0.21825561
Aug-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.02140894
Aug-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.19438263,0
Aug-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.25945421,0.01328587
Nov-02,Males,NSW,"Electricity, Gas, Water and Waste Services",12.24094698,0.05068973
Nov-02,Males,NSW,"Electricity, Gas, Water and Waste Services",12.7197552,0.66525084
Nov-02,Males,VIC,"Electricity, Gas, Water and Waste Services",5.29187125,0.15887749
Nov-02,Males,VIC,"Electricity, Gas, Water and Waste Services",7.0767291,0
Nov-02,Males,QLD,"Electricity, Gas, Water and Waste Services",4.56838177,0.10328852
Nov-02,Males,QLD,"Electricity, Gas, Water and Waste Services",7.54732023,0.29286286
Nov-02,Males,SA,"Electricity, Gas, Water and Waste Services",4.37716887,0.04953524
Nov-02,Males,SA,"Electricity, Gas, Water and Waste Services",1.54482514,0
Nov-02,Males,WA,"Electricity, Gas, Water and Waste Services",4.53210212,0.02460344
Nov-02,Males,WA,"Electricity, Gas, Water and Waste Services",2.80951621,0.33036274
Nov-02,Males,TAS,"Electricity, Gas, Water and Waste Services",0.95304609,0
Nov-02,Males,TAS,"Electricity, Gas, Water and Waste Services",1.20715579,0.01372338
Nov-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.91512696,0.19468827
Nov-02,Males,NT,"Electricity, Gas, Water and Waste Services",0.96941976,0
Nov-02,Females,NSW,"Electricity, Gas, Water and Waste Services",4.39879656,1.65053821
Nov-02,Females,NSW,"Electricity, Gas, Water and Waste Services",1.46653015,0
Nov-02,Females,VIC,"Electricity, Gas, Water and Waste Services",5.84203774,0
Nov-02,Females,VIC,"Electricity, Gas, Water and Waste Services",1.58478822,0.09314555
Nov-02,Females,QLD,"Electricity, Gas, Water and Waste Services",1.22434982,0.27998594
Nov-02,Females,QLD,"Electricity, Gas, Water and Waste Services",0.25108444,0.31820759
Nov-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.93437772,0.40666889
Nov-02,Females,SA,"Electricity, Gas, Water and Waste Services",0.12272174,0
Nov-02,Females,WA,"Electricity, Gas, Water and Waste Services",1.26471305,0.18174035
Nov-02,Females,WA,"Electricity, Gas, Water and Waste Services",0.23812923,0.31948878
Nov-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.07300513,0.2227267
Nov-02,Females,TAS,"Electricity, Gas, Water and Waste Services",0.01576746,0.01266378
Nov-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.14272391,0
Nov-02,Females,NT,"Electricity, Gas, Water and Waste Services",0.28663518,0.03133654
Feb-03,Males,NSW,"Electricity, Gas, Water and Waste Services",13.62237338,0.43517644
Feb-03,Males,NSW,"Electricity, Gas, Water and Waste Services",11.20117994,0.39319472
Feb-03,Males,VIC,"Electricity, Gas, Water and Waste Services",6.21091206,0.07743985
Feb-03,Males,VIC,"Electricity, Gas, Water and Waste Services",8.67301482,0
Feb-03,Males,QLD,"Electricity, Gas, Water and Waste Services",5.49036845,0.07079878
Feb-03,Males,QLD,"Electricity, Gas, Water and Waste Services",7.53787765,0.31152333
Feb-03,Males,SA,"Electricity, Gas, Water and Waste Services",4.19823779,0.02293605
Feb-03,Males,SA,"Electricity, Gas, Water and Waste Services",1.68981336,0
Feb-03,Males,WA,"Electricity, Gas, Water and Waste Services",5.94348814,0.18200961
Feb-03,Males,WA,"Electricity, Gas, Water and Waste Services",2.20495484,0.02678881
Feb-03,Males,TAS,"Electricity, Gas, Water and Waste Services",1.08236776,0.13807827
Feb-03,Males,TAS,"Electricity, Gas, Water and Waste Services",0.84639192,0.01148195
Feb-03,Males,NT,"Electricity, Gas, Water and Waste Services",0.98765373,0.18869931
Feb-03,Males,NT,"Electricity, Gas, Water and Waste Services",1.21557486,0.01308006
Feb-03,Females,NSW,"Electricity, Gas, Water and Waste Services",3.23731161,0.51540214
Feb-03,Females,NSW,"Electricity, Gas, Water and Waste Services",2.20160386,0.05973668
Feb-03,Females,VIC,"Electricity, Gas, Water and Waste Services",4.19876987,0
Feb-03,Females,VIC,"Electricity, Gas, Water and Waste Services",0.71083612,0.55754445
Feb-03,Females,QLD,"Electricity, Gas, Water and Waste Services",1.00922299,0.12013687
Feb-03,Females,QLD,"Electricity, Gas, Water and Waste Services",0.25282575,0
Feb-03,Females,SA,"Electricity, Gas, Water and Waste Services",0.75545649,0.02245784
Feb-03,Females,SA,"Electricity, Gas, Water and Waste Services",0.12244536,0
Feb-03,Females,WA,"Electricity, Gas, Water and Waste Services",1.95259282,0.21195693
Feb-03,Females,WA,"Electricity, Gas, Water and Waste Services",0.42963803,0
Feb-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.07502669,0.02903516
Feb-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.09243622,0.01318404
Feb-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.15085253,0
Feb-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.35314458,0.11503482
May-03,Males,NSW,"Electricity, Gas, Water and Waste Services",15.38984465,0.05950373
May-03,Males,NSW,"Electricity, Gas, Water and Waste Services",13.10919031,0.7685377
May-03,Males,VIC,"Electricity, Gas, Water and Waste Services",7.27726706,0.04695675
May-03,Males,VIC,"Electricity, Gas, Water and Waste Services",7.91171898,0.30855242
May-03,Males,QLD,"Electricity, Gas, Water and Waste Services",5.47143149,0
May-03,Males,QLD,"Electricity, Gas, Water and Waste Services",8.50917359,0.04156456
May-03,Males,SA,"Electricity, Gas, Water and Waste Services",4.39377907,0.05225531
May-03,Males,SA,"Electricity, Gas, Water and Waste Services",1.03702232,0
May-03,Males,WA,"Electricity, Gas, Water and Waste Services",5.30104805,0.17638531
May-03,Males,WA,"Electricity, Gas, Water and Waste Services",1.87649208,0
May-03,Males,TAS,"Electricity, Gas, Water and Waste Services",1.31289072,0.10103921
May-03,Males,TAS,"Electricity, Gas, Water and Waste Services",0.57424393,0.01485918
May-03,Males,NT,"Electricity, Gas, Water and Waste Services",0.50129644,0.12377822
May-03,Males,NT,"Electricity, Gas, Water and Waste Services",1.25531898,0.09658013
May-03,Females,NSW,"Electricity, Gas, Water and Waste Services",2.85717308,0.64504021
May-03,Females,NSW,"Electricity, Gas, Water and Waste Services",2.4249864,0.05327211
May-03,Females,VIC,"Electricity, Gas, Water and Waste Services",2.62899638,0.67068531
May-03,Females,VIC,"Electricity, Gas, Water and Waste Services",0.51300155,0.63634308
May-03,Females,QLD,"Electricity, Gas, Water and Waste Services",1.85244958,0.3654417
May-03,Females,QLD,"Electricity, Gas, Water and Waste Services",0.32150038,0.52203195
May-03,Females,SA,"Electricity, Gas, Water and Waste Services",1.04909217,0.44224269
May-03,Females,SA,"Electricity, Gas, Water and Waste Services",0.21209885,0.17239564
May-03,Females,WA,"Electricity, Gas, Water and Waste Services",1.21792348,0.02771633
May-03,Females,WA,"Electricity, Gas, Water and Waste Services",0.38358505,0.18617605
May-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.12420743,0.0156062
May-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0
May-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.23743663,0
May-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.35496763,0.24625569
Aug-03,Males,NSW,"Electricity, Gas, Water and Waste Services",14.90594169,0.11548662
Aug-03,Males,NSW,"Electricity, Gas, Water and Waste Services",11.43752682,0.53767035
Aug-03,Males,VIC,"Electricity, Gas, Water and Waste Services",7.58760378,0
Aug-03,Males,VIC,"Electricity, Gas, Water and Waste Services",9.12400389,0
Aug-03,Males,QLD,"Electricity, Gas, Water and Waste Services",5.84139884,0
Aug-03,Males,QLD,"Electricity, Gas, Water and Waste Services",8.33711274,0.28265169
Aug-03,Males,SA,"Electricity, Gas, Water and Waste Services",3.90312635,0.26748211
Aug-03,Males,SA,"Electricity, Gas, Water and Waste Services",1.35773645,0.02745278
Aug-03,Males,WA,"Electricity, Gas, Water and Waste Services",4.76194921,0.2125852
Aug-03,Males,WA,"Electricity, Gas, Water and Waste Services",2.42377616,0
Aug-03,Males,TAS,"Electricity, Gas, Water and Waste Services",1.38462613,0.19356319
Aug-03,Males,TAS,"Electricity, Gas, Water and Waste Services",0.87925242,0
Aug-03,Males,NT,"Electricity, Gas, Water and Waste Services",0.5577222,0
Aug-03,Males,NT,"Electricity, Gas, Water and Waste Services",1.0223696,0
Aug-03,Females,NSW,"Electricity, Gas, Water and Waste Services",3.30508599,1.41853271
Aug-03,Females,NSW,"Electricity, Gas, Water and Waste Services",2.21829894,0.06075499
Aug-03,Females,VIC,"Electricity, Gas, Water and Waste Services",5.56104879,0.67658697
Aug-03,Females,VIC,"Electricity, Gas, Water and Waste Services",1.25125218,0
Aug-03,Females,QLD,"Electricity, Gas, Water and Waste Services",1.66561403,0.36383539
Aug-03,Females,QLD,"Electricity, Gas, Water and Waste Services",0.6704939,0.6917237
Aug-03,Females,SA,"Electricity, Gas, Water and Waste Services",1.12827571,0.59643872
Aug-03,Females,SA,"Electricity, Gas, Water and Waste Services",0.20471949,0
Aug-03,Females,WA,"Electricity, Gas, Water and Waste Services",1.10453225,0.05198841
Aug-03,Females,WA,"Electricity, Gas, Water and Waste Services",0.02321539,0.61538488
Aug-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.2539779,0
Aug-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.01502926,0
Aug-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.21208942,0
Aug-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.07902361,0.25695381
Nov-03,Males,NSW,"Electricity, Gas, Water and Waste Services",14.63033994,0.32791431
Nov-03,Males,NSW,"Electricity, Gas, Water and Waste Services",8.06448443,0.51400949
Nov-03,Males,VIC,"Electricity, Gas, Water and Waste Services",6.65971695,0.04088466
Nov-03,Males,VIC,"Electricity, Gas, Water and Waste Services",7.58337382,0
Nov-03,Males,QLD,"Electricity, Gas, Water and Waste Services",5.66604738,0
Nov-03,Males,QLD,"Electricity, Gas, Water and Waste Services",6.34054032,0.03850983
Nov-03,Males,SA,"Electricity, Gas, Water and Waste Services",3.18990767,0
Nov-03,Males,SA,"Electricity, Gas, Water and Waste Services",1.22566754,0.02815651
Nov-03,Males,WA,"Electricity, Gas, Water and Waste Services",3.85990388,0.38908219
Nov-03,Males,WA,"Electricity, Gas, Water and Waste Services",1.40482861,0
Nov-03,Males,TAS,"Electricity, Gas, Water and Waste Services",1.1317487,0.10695604
Nov-03,Males,TAS,"Electricity, Gas, Water and Waste Services",1.03611509,0
Nov-03,Males,NT,"Electricity, Gas, Water and Waste Services",1.01661853,0
Nov-03,Males,NT,"Electricity, Gas, Water and Waste Services",1.15101895,0
Nov-03,Females,NSW,"Electricity, Gas, Water and Waste Services",3.18858996,1.6681083
Nov-03,Females,NSW,"Electricity, Gas, Water and Waste Services",1.52259203,0.04706446
Nov-03,Females,VIC,"Electricity, Gas, Water and Waste Services",3.38308741,0.18100488
Nov-03,Females,VIC,"Electricity, Gas, Water and Waste Services",1.21790344,0
Nov-03,Females,QLD,"Electricity, Gas, Water and Waste Services",1.98828566,0.37099843
Nov-03,Females,QLD,"Electricity, Gas, Water and Waste Services",1.5369322,0.07617293
Nov-03,Females,SA,"Electricity, Gas, Water and Waste Services",1.01634289,0.57111315
Nov-03,Females,SA,"Electricity, Gas, Water and Waste Services",0.07225026,0
Nov-03,Females,WA,"Electricity, Gas, Water and Waste Services",0.60324652,0.02629262
Nov-03,Females,WA,"Electricity, Gas, Water and Waste Services",0.37259991,0.05215658
Nov-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.30513697,0.01252941
Nov-03,Females,TAS,"Electricity, Gas, Water and Waste Services",0.12288293,0
Nov-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.3468523,0.01580126
Nov-03,Females,NT,"Electricity, Gas, Water and Waste Services",0.31070473,0.18723379
Feb-04,Males,NSW,"Electricity, Gas, Water and Waste Services",16.19713191,0.33801433
Feb-04,Males,NSW,"Electricity, Gas, Water and Waste Services",6.65531046,0.45283967
Feb-04,Males,VIC,"Electricity, Gas, Water and Waste Services",7.69282456,0.04288611
Feb-04,Males,VIC,"Electricity, Gas, Water and Waste Services",5.87614675,0.58126328
Feb-04,Males,QLD,"Electricity, Gas, Water and Waste Services",6.24224123,0.27598657
Feb-04,Males,QLD,"Electricity, Gas, Water and Waste Services",7.90175967,0.03838545
Feb-04,Males,SA,"Electricity, Gas, Water and Waste Services",4.2326538,0.02229258
Feb-04,Males,SA,"Electricity, Gas, Water and Waste Services",0.60124315,0.08261803
Feb-04,Males,WA,"Electricity, Gas, Water and Waste Services",4.77961753,0.1618829
Feb-04,Males,WA,"Electricity, Gas, Water and Waste Services",2.8324604,0.06163619
Feb-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.29564643,0
Feb-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.24761155,0
Feb-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.06113012,0.04561004
Feb-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.11751734,0
Feb-04,Females,NSW,"Electricity, Gas, Water and Waste Services",3.32958853,0.82683057
Feb-04,Females,NSW,"Electricity, Gas, Water and Waste Services",2.49731671,0.29011478
Feb-04,Females,VIC,"Electricity, Gas, Water and Waste Services",2.62709671,0.45590022
Feb-04,Females,VIC,"Electricity, Gas, Water and Waste Services",1.08706902,0
Feb-04,Females,QLD,"Electricity, Gas, Water and Waste Services",2.16935491,0.36907886
Feb-04,Females,QLD,"Electricity, Gas, Water and Waste Services",0.9674007,0.04305346
Feb-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.7700425,0.27106801
Feb-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.03896093,0.0243143
Feb-04,Females,WA,"Electricity, Gas, Water and Waste Services",1.39579915,0.02567094
Feb-04,Females,WA,"Electricity, Gas, Water and Waste Services",0.02521683,0.04804835
Feb-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.37257887,0.02235981
Feb-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.01270041,0
Feb-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.3758161,0.02104282
Feb-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.41017974,0.01294828
May-04,Males,NSW,"Electricity, Gas, Water and Waste Services",14.92993788,0.44502189
May-04,Males,NSW,"Electricity, Gas, Water and Waste Services",10.12249536,0.37251945
May-04,Males,VIC,"Electricity, Gas, Water and Waste Services",8.86411435,0.32693051
May-04,Males,VIC,"Electricity, Gas, Water and Waste Services",5.5951899,0.04237875
May-04,Males,QLD,"Electricity, Gas, Water and Waste Services",5.29461401,0.35852045
May-04,Males,QLD,"Electricity, Gas, Water and Waste Services",8.78164036,0.04267749
May-04,Males,SA,"Electricity, Gas, Water and Waste Services",4.62474914,0.0437197
May-04,Males,SA,"Electricity, Gas, Water and Waste Services",0.95228681,0.01922882
May-04,Males,WA,"Electricity, Gas, Water and Waste Services",5.32771512,0.23416258
May-04,Males,WA,"Electricity, Gas, Water and Waste Services",3.05181743,0.0334626
May-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.70485894,0.18828579
May-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.02650751,0
May-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.57222068,0.01790759
May-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.62345527,0.22671497
May-04,Females,NSW,"Electricity, Gas, Water and Waste Services",3.70537018,0.10486098
May-04,Females,NSW,"Electricity, Gas, Water and Waste Services",1.21168598,0.81997928
May-04,Females,VIC,"Electricity, Gas, Water and Waste Services",2.74802152,0.48098386
May-04,Females,VIC,"Electricity, Gas, Water and Waste Services",0.80389222,0.0383552
May-04,Females,QLD,"Electricity, Gas, Water and Waste Services",1.28520803,0.08151095
May-04,Females,QLD,"Electricity, Gas, Water and Waste Services",0.59722954,0
May-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.65866348,0.70170633
May-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.08296561,0
May-04,Females,WA,"Electricity, Gas, Water and Waste Services",1.01655969,0
May-04,Females,WA,"Electricity, Gas, Water and Waste Services",0.02767433,0.02813264
May-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.21343107,0.20232928
May-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.03243726,0
May-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.23281058,0
May-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.34045774,0
Aug-04,Males,NSW,"Electricity, Gas, Water and Waste Services",12.02340954,0.86060439
Aug-04,Males,NSW,"Electricity, Gas, Water and Waste Services",9.79414543,0.94754901
Aug-04,Males,VIC,"Electricity, Gas, Water and Waste Services",9.38381422,0.31722918
Aug-04,Males,VIC,"Electricity, Gas, Water and Waste Services",6.80572964,0.03693051
Aug-04,Males,QLD,"Electricity, Gas, Water and Waste Services",5.48134691,0.32646244
Aug-04,Males,QLD,"Electricity, Gas, Water and Waste Services",7.53164917,0.6657726
Aug-04,Males,SA,"Electricity, Gas, Water and Waste Services",3.87358638,0.20376027
Aug-04,Males,SA,"Electricity, Gas, Water and Waste Services",0.4326155,0.01602502
Aug-04,Males,WA,"Electricity, Gas, Water and Waste Services",5.73502468,0.25808106
Aug-04,Males,WA,"Electricity, Gas, Water and Waste Services",2.8819377,0.06955065
Aug-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.51566022,0.10703965
Aug-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.27234619,0
Aug-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.12568763,0
Aug-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.05190227,0
Aug-04,Females,NSW,"Electricity, Gas, Water and Waste Services",3.48348833,0.15850387
Aug-04,Females,NSW,"Electricity, Gas, Water and Waste Services",1.4601517,1.37468519
Aug-04,Females,VIC,"Electricity, Gas, Water and Waste Services",2.59758989,0.89825116
Aug-04,Females,VIC,"Electricity, Gas, Water and Waste Services",1.39829864,0.11404399
Aug-04,Females,QLD,"Electricity, Gas, Water and Waste Services",1.44240346,0.08067785
Aug-04,Females,QLD,"Electricity, Gas, Water and Waste Services",0.77439093,0.26061714
Aug-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.93025364,0.63019956
Aug-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.05527635,0.02680168
Aug-04,Females,WA,"Electricity, Gas, Water and Waste Services",0.95229821,0.07597053
Aug-04,Females,WA,"Electricity, Gas, Water and Waste Services",0.08406285,0.04924603
Aug-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.07661166,0
Aug-04,Females,TAS,"Electricity, Gas, Water and Waste Services",0.0290381,0
Aug-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.39187773,0
Aug-04,Females,NT,"Electricity, Gas, Water and Waste Services",0.28513281,0
Nov-04,Males,NSW,"Electricity, Gas, Water and Waste Services",11.54270357,0.46503136
Nov-04,Males,NSW,"Electricity, Gas, Water and Waste Services",9.38287445,0.04732764
Nov-04,Males,VIC,"Electricity, Gas, Water and Waste Services",10.31505921,0.61683472
Nov-04,Males,VIC,"Electricity, Gas, Water and Waste Services",7.83155742,0.03868315
Nov-04,Males,QLD,"Electricity, Gas, Water and Waste Services",5.36773068,0.07375767
Nov-04,Males,QLD,"Electricity, Gas, Water and Waste Services",10.19303329,0
Nov-04,Males,SA,"Electricity, Gas, Water and Waste Services",3.56365871,0.0432301
Nov-04,Males,SA,"Electricity, Gas, Water and Waste Services",1.00707826,0
Nov-04,Males,WA,"Electricity, Gas, Water and Waste Services",7.15467343,0.11279836
Nov-04,Males,WA,"Electricity, Gas, Water and Waste Services",1.99715608,0.23484902
Nov-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.32841227,0.22441837
Nov-04,Males,TAS,"Electricity, Gas, Water and Waste Services",1.16304705,0.01071059
Nov-04,Males,NT,"Electricity, Gas, Water and Waste Services",1.24582614,0
Nov-04,Males,NT,"Electricity, Gas, Water and Waste Services",0.87255796,0
Nov-04,Females,NSW,"Electricity, Gas, Water and Waste Services",3.96762832,0.10611734
Nov-04,Females,NSW,"Electricity, Gas, Water and Waste Services",0.41165235,1.25879903
Nov-04,Females,VIC,"Electricity, Gas, Water and Waste Services",1.78545957,0.71109192
Nov-04,Females,VIC,"Electricity, Gas, Water and Waste Services",0.76889375,0.0765004
Nov-04,Females,QLD,"Electricity, Gas, Water and Waste Services",1.70764233,0.31006615
Nov-04,Females,QLD,"Electricity, Gas, Water and Waste Services",1.04211367,0.27260086
Nov-04,Females,SA,"Electricity, Gas, Water and Waste Services",1.24958566,0.35985398
Nov-04,Females,SA,"Electricity, Gas, Water and Waste Services",0.02102551,0.02619508
Nov-04,Females,WA,"Electricity, Gas, Water and Waste Services",1.53433248,0.05237305
Nov-04,Females,WA,"Electricity, Gas, Water and Waste Services",0.46152446,0.08391224
