Date,Sex,Location,Employed full-time ('000),Employed part-time ('000)
2017,Females,QLD,3.22311429,0.66454533
2017,Females,SA,2.17444464,0.23605728
2017,Females,SA,0.2739332,0
2017,Females,WA,10.65510024,2.31223012
2017,Females,WA,4.6165472,0.38266303
2017,Females,NT,0.36439558,0
2017,Males,NSW,3.93033414,0
2017,Males,NSW,32.53414511,0.47026387
2017,Males,VIC,5.37260843,0
2017,Males,VIC,4.27949566,0
2017,Males,QLD,9.71242151,0
2017,Males,QLD,38.89363281,0
2017,Males,SA,3.48789443,0.48237366
2017,Males,SA,3.50037812,0.21592639
2017,Males,WA,47.02944208,1.45176669
2017,Males,WA,23.33862325,0
2017,Males,TAS,0.49952494,0
2017,Males,TAS,3.47791555,0.16578548
2017,Males,NT,4.0062701,0
2017,Females,NSW,1.55832563,0
2017,Females,NSW,5.08501025,0.56216707
2017,Females,VIC,1.26419928,0.81617216
2017,Females,VIC,0,1.09494714
2017,Females,QLD,2.4416629,0.5269155
2017,Females,QLD,3.49551865,0.38176097
2017,Females,SA,0.75213762,0.27268936
2017,Females,SA,0.2698943,0
2017,Females,WA,11.00599483,2.87531675
2017,Females,WA,2.00919206,0
2017,Females,TAS,0,0.08304707
2017,Females,NT,0.45626997,0
2018,Males,NSW,4.08604639,0.32711826
2018,Males,NSW,30.02625649,0.68631948
2018,Males,VIC,3.11693562,0
2018,Males,VIC,5.99261924,0
2018,Males,QLD,9.20102056,0.35251433
2018,Males,QLD,44.39942576,0.82957061
2018,Males,SA,3.34884287,0.23391317
2018,Males,SA,2.85820845,0.28090607
2018,Males,WA,54.41641838,2.18443739
2018,Males,WA,20.57502601,0
2018,Males,TAS,0.58869303,0
2018,Males,TAS,3.58609284,0.11578629
2018,Males,NT,4.64404008,0
2018,Females,NSW,1.09223983,0.47905857
2018,Females,NSW,3.01209155,0.67049509
2018,Females,VIC,0.82225571,0
2018,Females,VIC,0.55340205,0.50683797
2018,Females,QLD,3.55173761,0.89187182
2018,Females,QLD,4.62989215,0.72562368
2018,Females,SA,1.16518629,0
2018,Females,SA,0,0
2018,Females,WA,11.43170758,2.59368786
2018,Females,WA,3.32026553,0
2018,Females,TAS,0.22530565,0
2018,Females,NT,0.72101919,0.06173934
2018,Males,NSW,2.51581662,0
2018,Males,NSW,27.37277791,0.82182039
2018,Males,VIC,5.09692996,0
2018,Males,VIC,5.55603932,0
2018,Males,QLD,9.86062863,0.35861501
2018,Males,QLD,43.34785593,1.19717323
2018,Males,SA,2.96130342,0
2018,Males,SA,1.83474318,0.54681377
2018,Males,WA,56.89756283,0.77872791
2018,Males,WA,27.93218084,0
2018,Males,TAS,0.46060708,0
2018,Males,TAS,2.74556444,0
2018,Males,NT,4.43444789,0.16875699
2018,Females,NSW,1.41392895,0.51847994
2018,Females,NSW,3.95019055,0
2018,Females,VIC,0.46781372,0.40711907
2018,Females,VIC,0.51256465,0
2018,Females,QLD,3.9162158,1.35572727
2018,Females,QLD,3.99518809,1.29094643
2018,Females,SA,1.17519056,0
2018,Females,WA,12.30049408,2.04856701
2018,Females,WA,3.03117454,0.50817409
2018,Females,NT,0.85042028,0
2018,Males,NSW,3.27670252,0
2018,Males,NSW,35.80060182,0.50619764
2018,Males,VIC,4.47464169,0
2018,Males,VIC,3.98774812,0.49885554
2018,Males,QLD,8.80227297,0
2018,Males,QLD,45.1821416,0
2018,Males,SA,3.72652693,0
2018,Males,SA,2.96093967,0
2018,Males,WA,61.83857883,0.91372103
2018,Males,WA,26.92836171,0.69883811
2018,Males,TAS,0.45228026,0
2018,Males,TAS,2.90727478,0
2018,Males,NT,2.82502189,0
2018,Females,NSW,2.0795776,0
2018,Females,NSW,2.67795202,1.05732257
2018,Females,VIC,1.04301047,0
2018,Females,VIC,0.83624429,0
2018,Females,QLD,5.19602332,0.77518398
2018,Females,QLD,6.68577978,1.68965308
2018,Females,SA,1.53830052,0.50017028
2018,Females,WA,11.86181644,1.29110113
2018,Females,WA,1.69380672,0.44161846
2018,Females,TAS,0.25784952,0.09401521
2018,Females,NT,0.57746023,0.06593916
2018,Males,NSW,4.82343605,0
2018,Males,NSW,29.65730965,0
2018,Males,VIC,2.9285135,0
2018,Males,VIC,9.05212653,0
2018,Males,QLD,9.90853687,0
2018,Males,QLD,41.51038238,1.26694601
2018,Males,SA,8.24454329,0
2018,Males,SA,6.03668834,0
2018,Males,WA,64.52535276,1.73930903
2018,Males,WA,29.65139907,0
2018,Males,TAS,0.3398295,0
2018,Males,TAS,2.38352361,0
2018,Males,NT,3.3974892,0
2018,Females,NSW,1.97927709,0.49097451
2018,Females,NSW,2.66790459,1.19776585
2018,Females,VIC,1.57784919,0
2018,Females,VIC,0.45813437,0
2018,Females,QLD,4.2776284,0.35686022
2018,Females,QLD,7.73698598,1.42039737
2018,Females,SA,1.01514622,0.21833602
2018,Females,SA,0.22990673,0
2018,Females,WA,9.57113994,2.49614826
2018,Females,WA,3.95507163,0
2018,Females,TAS,0,0
2018,Females,TAS,0.13705087,0.09639448
2018,Females,NT,0.9697787,0
