Date,Sex,Location,Employed full-time ('000),Employed part-time ('000),Black coal,Brown coal,Crude oil,Condensate,LPG,Natural Gas,Uranium
2005,Males,SA,4.19487979,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,23.63693761,0.22126353,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,13.41706114,0.42620195,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,0.1796118,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,1.68402493,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,1.36043769,0.12979978,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,0.0969241,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NSW,1.33078538,0.77326494,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0,0.46694173,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0.37386259,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,0.53557567,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,1.11455252,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.46131806,0.15213552,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.86072928,0.13345107,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,4.2068538,0.55337787,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,1.754436,0.21379933,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,TAS,0.30209347,0.09603851,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NT,0.13987286,0.08439496,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,1.69712139,0.72022542,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,17.91000598,0.25117285,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,2.14071676,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,3.51969186,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,5.70157164,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,17.95342923,0.26043884,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,2.27345143,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,3.80159544,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,25.30356192,0.40292961,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,15.7023762,0.18288852,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,0.10037287,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,1.42728974,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,1.82987036,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,0,0.05749273,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NSW,0.30904013,0.31959587,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0.8755561,0.26939286,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,1.10408464,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,1.04470395,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.46639435,0.48527399,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.15657392,0.14834659,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,4.25386394,0.53252034,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,1.0965409,0.15968056,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,TAS,0.12208503,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NT,0,0.08932692,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,1.73238894,0.40664436,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,14.11403451,0.97881189,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,2.73956147,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,4.83810067,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,6.63618204,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,25.29877742,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,2.16624551,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,4.37261938,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,23.9191791,0.20955488,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,15.93125838,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,1.5362436,0.1047175,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,0.95038281,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NSW,1.00197152,0.37048657,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0.30305576,0.29136095,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0.31046751,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,0.95546015,0.27919881,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,2.67243854,0.29997082,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.47742351,0.16685747,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.42996836,0.14961841,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,4.12671848,0.71689113,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,1.7356513,0.1991454,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,TAS,0.22462716,0.25596017,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NT,0.27513663,0.13133998,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,2.83163279,0.7700851,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NSW,14.65377958,0.52526794,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,3.50321004,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,VIC,3.80540013,0.34997153,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,8.0196506,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,QLD,24.06348106,0.21620346,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,3.65219667,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,SA,3.62123366,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,24.53560693,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,WA,15.72486285,0.19844869,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,TAS,2.16634805,0.09282105,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Males,NT,1.20606442,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NSW,0.71938126,0.41704876,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,1.52508137,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,VIC,0.27329399,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,1.98965157,0.51831803,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,QLD,2.15239885,0.42900198,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.66645965,0.13384874,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,SA,0.73142289,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,5.96947406,0.91698278,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,WA,3.91219249,0.35390122,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,TAS,0.32356458,0.13883101,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2005,Females,NT,0.27303684,0,"13,318",555,"37,485","27,209","9,021","42,190",93.0
2006,Males,NSW,2.87532417,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,16.74360204,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,4.02196489,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,2.82318248,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,6.1099537,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,26.3109837,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,3.3493029,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,4.70607075,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,23.74574405,0.5859932,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,11.4513801,0.21813749,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,0.10147249,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,2.01028063,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NT,1.56277747,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.48274784,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.43002272,0.34955762,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,VIC,0.90023053,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,VIC,0.3106758,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,1.35513421,0.54881025,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,1.73370165,0.23423878,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,0.47134992,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,0.59171743,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,6.90330775,1.24655842,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,1.76718259,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,TAS,0.32503736,0.12896199,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NT,0.30812656,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,2.2070301,0.27577219,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,15.39971986,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,2.90252645,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,3.13904294,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,4.33399088,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,29.50316656,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,3.06675055,0.17586913,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,4.33729661,0.21274575,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,24.92952436,0.22953717,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,13.38451045,3.48324874,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,0.09705297,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,1.72639488,0.11428766,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NT,1.8505813,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.34255224,0.69661087,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,VIC,0.62075021,0.29412578,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,1.05913701,0.2402517,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,2.06594895,0.27483342,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,0.66607471,0.3661342,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,1.01487479,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,6.07475551,1.45044567,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,2.13430412,2.50990451,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,TAS,0.19625758,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,2.61093968,0.70533935,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,16.35856151,0.40627373,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,4.18960273,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,4.88962974,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,4.01880865,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,25.47811637,0.22600637,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,4.26968109,0.17480962,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,4.82804279,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,26.74473021,0.37617217,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,16.83280423,0.24482672,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,0.29811824,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,1.98380308,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NT,1.91886329,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.89152386,0.71515626,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.41755495,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,VIC,0.35206778,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,0.24673884,0.56768384,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,0.42494939,0.34359753,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,0.79603625,0.36642351,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,1.04590476,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,5.39366305,0.85091181,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,2.70732855,0.92696743,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,TAS,0.08274319,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NT,0.10611096,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,2.47551634,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NSW,22.01088641,0.37974511,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,4.65043512,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,VIC,3.49454939,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,4.46861938,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,QLD,25.43974084,0.23982622,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,3.53737611,0.14241001,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,SA,4.78980564,0.2263915,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,25.81212825,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,WA,15.03178275,0.24348764,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,0.18582759,0.09086068,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,TAS,1.84183567,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NT,1.39900053,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Males,NT,0.43300302,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.49509293,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NSW,0.81290281,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,VIC,0.64305183,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,1.76397027,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,QLD,1.62918027,0.21192267,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,0.65728778,0.1699676,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,SA,1.14494484,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,7.64201326,0.92093453,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,WA,2.38827746,0.22778303,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2006,Females,NT,0.14883009,0,"12,911",979,"40,001","29,823","9,950","45,346",431.0
2007,Males,NSW,2.51618642,0.33873451,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,20.74509793,0.83857867,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,1.16707759,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,3.53372484,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,4.44015474,0.32404239,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,28.91918799,0.41125542,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,4.23551402,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,4.73564641,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,26.24444753,0.44170807,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,15.66689178,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,0.2709888,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,2.39179925,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,1.79817263,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,0.18202672,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.36154535,0.6802675,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.68242728,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,VIC,0.30308697,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,1.22078141,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,0.55499479,0.48422685,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,1.60119332,0.18763963,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,1.38501781,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,6.20232627,0.71076838,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,2.47930982,0.20993905,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0.08260707,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NT,0.27809877,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,2.52361753,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,18.10594379,0.37897541,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,4.15588204,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,4.94092255,0.36021591,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,3.94951818,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,27.42041753,0.41004374,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,2.77701313,0.29550315,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,3.27271002,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,25.28779669,0.20934876,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,14.58493669,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,0.08467682,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,2.53433031,0.13054721,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,1.3542462,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,0.18171379,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,1.02459805,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.34196243,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,VIC,0.57201273,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,VIC,0.55166395,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,1.84067977,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,2.61954138,0.25444475,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,0.95395244,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,1.47349412,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,6.70093754,0.94750067,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,1.80809293,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0,0.10130404,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0.19875666,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NT,0.49388538,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,1.66174213,0.31821048,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,17.80366524,0.84112204,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,4.7447819,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,6.3270143,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,5.50324574,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,27.35779603,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,3.17422725,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,3.72910217,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,27.1732792,0.39119394,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,14.89710648,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,0.28179973,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,1.61956279,0.20957114,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,3.09684826,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,1.0342825,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.33479611,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,VIC,1.23260869,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,1.32701983,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,2.57727299,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,1.19458258,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,0.94656044,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,6.39871247,1.20005732,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,1.91387752,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0.09622922,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0.18283732,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,2.97170174,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NSW,17.83595733,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,3.58715113,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,VIC,3.54215654,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,8.63864492,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,QLD,27.28686509,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,3.99016176,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,SA,4.20419901,0.11598894,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,26.65327515,0.20711853,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,WA,13.83694275,0.35986125,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,0.22392473,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,TAS,1.94189894,0.10390582,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Males,NT,2.774732,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.65635955,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NSW,0.42321943,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,VIC,0.96650137,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,1.98267547,0.31283218,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,QLD,1.58422986,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,0.68210423,0.15462969,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,SA,0.96178132,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,6.93081402,1.10513174,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,WA,2.42302001,0.20876626,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0,0.07878343,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,TAS,0.10077591,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2007,Females,NT,0.23608354,0,"38,971","1,495","56,124","37,733","11,262","64,453",174.0
2008,Males,NSW,4.26053488,0.4515199,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,NSW,17.20498549,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,VIC,3.79416532,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,VIC,4.23920803,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,QLD,5.46663901,0.32438152,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,QLD,24.73945681,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,SA,2.54752446,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
2008,Males,SA,4.79527048,0,"74,742","1,159","61,033","37,121","12,435","68,324",270.0
